match_id,series,season,match_no,date,venue,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,toss_winner,toss_choosen,winner,player_of_the_match,winning_team,win_by
202123,IPL,2021,23rd,"Apr 28,2021","Arun Jaitley Stadium,Delhi",Chennai Super Kings,Sunrisers Hyderabad,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Sam Curran, Shardul Thakur, Lungi Ngidi, Deepak Chahar","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Kane Williamson, Manish Pandey, Kedar Jadhav, Vijay Shankar, Rashid Khan, Jagadeesha Suchith, Sandeep Sharma, Khaleel Ahmed, Siddarth Kaul",,,SRH,bat,Chennai Super Kings won by 7 wkts,Ruturaj Gaikwad,Chennai Super Kings,7 wkts
202124,IPL,2021,24th,"Apr 29,2021","Arun Jaitley Stadium,Delhi",Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Quinton de Kock(w), Rohit Sharma(c), Suryakumar Yadav, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Jayant Yadav, Rahul Chahar, Jasprit Bumrah, Trent Boult","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Shivam Dube, David Miller, Rahul Tewatia, Riyan Parag, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,MI,field,Mumbai Indians won by 7 wkts,Quinton de Kock,Mumbai Indians,7 wkts
202125,IPL,2021,25th,"Apr 29,2021","Narendra Modi Stadium,Ahmedabad",Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,DC,field,Delhi Capitals won by 7 wkts,Prithvi Shaw,Delhi Capitals,7 wkts
202126,IPL,2021,26th,"Apr 30,2021","Narendra Modi Stadium,Ahmedabad",Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): KL Rahul(c), Chris Gayle, Deepak Hooda, Nicholas Pooran, Prabhsimran Singh(w), Shahrukh Khan, Chris Jordan, Harpreet Brar, Ravi Bishnoi, Mohammed Shami, Riley Meredith","Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Rajat Patidar, Glenn Maxwell, AB de Villiers(w), Shahbaz Ahmed, Daniel Sams, Kyle Jamieson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal",,,RCB,field,Punjab Kings won by 34 runs,Harpreet Brar,Punjab Kings,34 runs
202127,IPL,2021,27th,"May 01,2021","Arun Jaitley Stadium,Delhi",Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Kieron Pollard, Hardik Pandya, Krunal Pandya, James Neesham, Rahul Chahar, Dhawal Kulkarni, Jasprit Bumrah, Trent Boult","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Sam Curran, Shardul Thakur, Lungi Ngidi, Deepak Chahar",,,MI,field,Mumbai Indians won by 4 wkts,Kieron Pollard,Mumbai Indians,4 wkts
202128,IPL,2021,28th,"May 02,2021","Arun Jaitley Stadium,Delhi",Rajasthan Royals,Sunrisers Hyderabad,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Anuj Rawat, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Jonny Bairstow(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Vijay Shankar, Abdul Samad, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,SRH,field,Rajasthan Royals won by 55 runs,Jos Buttler,Rajasthan Royals,55 runs
202129,IPL,2021,29th,"May 02,2021","Narendra Modi Stadium,Ahmedabad",Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Mayank Agarwal(c), Prabhsimran Singh(w), Chris Gayle, Dawid Malan, Deepak Hooda, Shahrukh Khan, Harpreet Brar, Chris Jordan, Riley Meredith, Ravi Bishnoi, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan",,,DC,field,Delhi Capitals won by 7 wkts,Mayank Agarwal,Delhi Capitals,7 wkts
202130,IPL,2021,30th,"Sep 19,2021","Dubai International Cricket Stadium,Dubai",Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Faf du Plessis, Ruturaj Gaikwad, Moeen Ali, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Anmolpreet Singh, Kieron Pollard(c), Saurabh Tiwary, Krunal Pandya, Adam Milne, Rahul Chahar, Jasprit Bumrah, Trent Boult",,,CSK,bat,Chennai Super Kings won by 20 runs,Ruturaj Gaikwad,Chennai Super Kings,20 runs
202131,IPL,2021,31st,"Sep 20,2021","Sheikh Zayed Stadium,Abu Dhabi",Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Sunil Narine, Venkatesh Iyer, Lockie Ferguson, Varun Chakravarthy, Prasidh Krishna","Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Wanindu Hasaranga, Sachin Baby, Kyle Jamieson, Mohammed Siraj, Harshal Patel, Yuzvendra Chahal",,,RCB,bat,Kolkata Knight Riders won by 9 wkts,Varun Chakaravarthy,Kolkata Knight Riders,9 wkts
202132,IPL,2021,32nd,"Sep 21,2021","Dubai International Cricket Stadium,Dubai",Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Deepak Hooda, Fabian Allen, Adil Rashid, Harpreet Brar, Mohammed Shami, Arshdeep Singh, Ishan Porel","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Evin Lewis, Sanju Samson(w/c), Liam Livingstone, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Chris Morris, Mustafizur Rahman, Chetan Sakariya, Kartik Tyagi",,,PBKS,field,Rajasthan Royals won by 2 runs,Kartik Tyagi,Rajasthan Royals,2 runs
202133,IPL,2021,33rd,"Sep 22,2021","Dubai International Cricket Stadium,Dubai",Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,SRH,bat,Delhi Capitals won by 8 wkts,Anrich Nortje,Delhi Capitals,8 wkts
202134,IPL,2021,34th,"Sep 23,2021","Sheikh Zayed Stadium,Abu Dhabi",Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Quinton de Kock(w), Rohit Sharma(c), Suryakumar Yadav, Ishan Kishan, Saurabh Tiwary, Kieron Pollard, Krunal Pandya, Adam Milne, Rahul Chahar, Jasprit Bumrah, Trent Boult","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Andre Russell, Sunil Narine, Lockie Ferguson, Varun Chakravarthy, Prasidh Krishna",,,KKR,field,Kolkata Knight Riders won by 7 wkts,Sunil Narine,Kolkata Knight Riders,7 wkts
202135,IPL,2021,35th,"Sep 24,2021","Sharjah Cricket Stadium,Sharjah",Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Tim David, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Navdeep Saini, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood",,,CSK,field,Chennai Super Kings won by 6 wkts,Dwayne Bravo,Chennai Super Kings,6 wkts
202136,IPL,2021,36th,"Sep 25,2021","Sheikh Zayed Stadium,Abu Dhabi",Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,RR,field,Delhi Capitals won by 33 runs,Shreyas Iyer,Delhi Capitals,33 runs
202137,IPL,2021,37th,"Sep 25,2021","Sharjah Cricket Stadium,Sharjah",Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,SRH,field,Punjab Kings won by 5 runs,Jason Holder,Punjab Kings,5 runs
202138,IPL,2021,38th,"Sep 26,2021","Sheikh Zayed Stadium,Abu Dhabi",Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Ravindra Jadeja, Sam Curran, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Andre Russell, Sunil Narine, Lockie Ferguson, Varun Chakaravarthy, Prasidh Krishna",,,KKR,bat,Chennai Super Kings won by 2 wkts,Ravindra Jadeja,Chennai Super Kings,2 wkts
202139,IPL,2021,39th,"Sep 26,2021","Dubai International Cricket Stadium,Dubai",Royal Challengers Bangalore,Mumbai Indians,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Shahbaz Ahmed, Daniel Christian, Kyle Jamieson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Adam Milne, Rahul Chahar, Jasprit Bumrah, Trent Boult",,,MI,field,Royal Challengers Bangalore won by 54 runs,Glenn Maxwell,Royal Challengers Bangalore,54 runs
202140,IPL,2021,40th,"Sep 27,2021","Dubai International Cricket Stadium,Dubai",Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): Jason Roy, Wriddhiman Saha(w), Kane Williamson(c), Priyam Garg, Abhishek Sharma, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Rajasthan Royals (Playing XI): Evin Lewis, Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman",,,RR,bat,Sunrisers Hyderabad won by 7 wkts,Jason Roy,Sunrisers Hyderabad,7 wkts
202141,IPL,2021,41st,"Sep 28,2021","Sharjah Cricket Stadium,Sharjah",Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Sunil Narine, Tim Southee, Lockie Ferguson, Varun Chakaravarthy, Sandeep Warrier","Delhi Capitals (Playing XI): Shikhar Dhawan, Steven Smith, Shreyas Iyer, Rishabh Pant(w/c), Shimron Hetmyer, Lalit Yadav, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan",,,KKR,field,Kolkata Knight Riders won by 3 wkts,Sunil Narine,Kolkata Knight Riders,3 wkts
202142,IPL,2021,42nd,"Sep 28,2021","Sheikh Zayed Stadium,Abu Dhabi",Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Hardik Pandya, Kieron Pollard, Nathan Coulter-Nile, Rahul Chahar, Jasprit Bumrah, Trent Boult","Punjab Kings (Playing XI): KL Rahul(w/c), Mandeep Singh, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Harpreet Brar, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,MI,field,Mumbai Indians won by 6 wkts,Kieron Pollard,Mumbai Indians,6 wkts
202143,IPL,2021,43rd,"Sep 29,2021","Dubai International Cricket Stadium,Dubai",Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Evin Lewis, Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Chris Morris, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Daniel Christian, George Garton, Shahbaz Ahmed, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal",,,RCB,field,Royal Challengers Bangalore won by 7 wkts,Yuzvendra Chahal,Royal Challengers Bangalore,7 wkts
202144,IPL,2021,44th,"Sep 30,2021","Sharjah Cricket Stadium,Sharjah",Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Jason Roy, Wriddhiman Saha(w), Kane Williamson(c), Priyam Garg, Abhishek Sharma, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood",,,CSK,field,Chennai Super Kings won by 6 wkts,Josh Hazlewood,Chennai Super Kings,6 wkts
202145,IPL,2021,45th,"Oct 01,2021","Dubai International Cricket Stadium,Dubai",Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,PBKS,field,Punjab Kings won by 5 wkts,KL Rahul,Punjab Kings,5 wkts
202146,IPL,2021,46th,"Oct 02,2021","Sharjah Cricket Stadium,Sharjah",Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Jayant Yadav, Jasprit Bumrah, Trent Boult","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Shreyas Iyer, Rishabh Pant(w/c), Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Avesh Khan, Anrich Nortje",,,DC,field,Delhi Capitals won by 4 wkts,Axar Patel,Delhi Capitals,4 wkts
202147,IPL,2021,47th,"Oct 02,2021","Sheikh Zayed Stadium,Abu Dhabi",Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Evin Lewis, Yashasvi Jaiswal, Sanju Samson(w/c), Shivam Dube, Glenn Phillips, David Miller, Rahul Tewatia, Akash Singh, Mayank Markande, Chetan Sakariya, Mustafizur Rahman","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Sam Curran, Shardul Thakur, KM Asif, Josh Hazlewood",,,RR,field,Rajasthan Royals won by 7 wkts,Ruturaj Gaikwad,Rajasthan Royals,7 wkts
202148,IPL,2021,48th,"Oct 03,2021","Sharjah Cricket Stadium,Sharjah",Royal Challengers Bangalore,Punjab Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Daniel Christian, George Garton, Shahbaz Ahmed, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Sarfaraz Khan, Shahrukh Khan, Moises Henriques, Harpreet Brar, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,RCB,bat,Royal Challengers Bangalore won by 6 runs,Glenn Maxwell,Royal Challengers Bangalore,6 runs
202149,IPL,2021,49th,"Oct 03,2021","Dubai International Cricket Stadium,Dubai",Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Shakib Al Hasan, Dinesh Karthik(w), Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Sunrisers Hyderabad (Playing XI): Jason Roy, Wriddhiman Saha(w), Kane Williamson(c), Priyam Garg, Abhishek Sharma, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Umran Malik, Siddarth Kaul",,,SRH,bat,Kolkata Knight Riders won by 6 wkts,Shubman Gill,Kolkata Knight Riders,6 wkts
202150,IPL,2021,50th,"Oct 04,2021","Dubai International Cricket Stadium,Dubai",Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Ripal Patel, Axar Patel, Shimron Hetmyer, Ravichandran Ashwin, Kagiso Rabada, Avesh Khan, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood",,,DC,field,Delhi Capitals won by 3 wkts,Axar Patel,Delhi Capitals,3 wkts
202151,IPL,2021,51st,"Oct 05,2021","Sharjah Cricket Stadium,Sharjah",Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Evin Lewis, Yashasvi Jaiswal, Sanju Samson(w/c), Shivam Dube, Glenn Phillips, David Miller, Rahul Tewatia, Shreyas Gopal, Kuldip Yadav, Mustafizur Rahman, Chetan Sakariya","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Saurabh Tiwary, Kieron Pollard, Hardik Pandya, James Neesham, Nathan Coulter-Nile, Jayant Yadav, Jasprit Bumrah, Trent Boult",,,MI,field,Mumbai Indians won by 8 wkts,Nathan Coulter-Nile,Mumbai Indians,8 wkts
202152,IPL,2021,52nd,"Oct 06,2021","Sheikh Zayed Stadium,Abu Dhabi",Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Daniel Christian, Shahbaz Ahmed, George Garton, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Jason Roy, Wriddhiman Saha(w), Kane Williamson(c), Priyam Garg, Abhishek Sharma, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Umran Malik",,,RCB,field,Sunrisers Hyderabad won by 4 runs,Kane Williamson,Sunrisers Hyderabad,4 runs
202153,IPL,2021,53rd,"Oct 07,2021","Dubai International Cricket Stadium,Dubai",Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Sarfaraz Khan, Shahrukh Khan, Moises Henriques, Chris Jordan, Harpreet Brar, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,PBKS,field,Punjab Kings won by 6 wkts,KL Rahul,Punjab Kings,6 wkts
202154,IPL,2021,54th,"Oct 07,2021","Sharjah Cricket Stadium,Sharjah",Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,RR,field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,Kolkata Knight Riders,86 runs
202155,IPL,2021,55th,"Oct 08,2021","Sheikh Zayed Stadium,Abu Dhabi",Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): Jason Roy, Abhishek Sharma, Manish Pandey(c), Priyam Garg, Abdul Samad, Wriddhiman Saha(w), Jason Holder, Rashid Khan, Mohammad Nabi, Umran Malik, Siddarth Kaul","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Neesham, Nathan Coulter-Nile, Jasprit Bumrah, Piyush Chawla, Trent Boult",,,MI,bat,Mumbai Indians won by 42 runs,Ishan Kishan,Mumbai Indians,42 runs
202156,IPL,2021,56th,"Oct 08,2021","Dubai International Cricket Stadium,Dubai",Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Daniel Christian, Glenn Maxwell, AB de Villiers, Shahbaz Ahmed, Harshal Patel, George Garton, Mohammed Siraj, Yuzvendra Chahal","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Ripal Patel, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Avesh Khan, Anrich Nortje",,,RCB,field,Royal Challengers Bangalore won by 7 wkts,Srikar Bharat,Royal Challengers Bangalore,7 wkts
202157,IPL,2021,qualifier 1,"Oct 10,2021","Dubai International Cricket Stadium,Dubai",Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Rishabh Pant(w/c), Shreyas Iyer, Shimron Hetmyer, Tom Curran, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Avesh Khan, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood",,,CSK,field,Chennai Super Kings won by 4 wkts,Ruturaj Gaikwad,Chennai Super Kings,4 wkts
202158,IPL,2021,eliminator,"Oct 11,2021","Sharjah Cricket Stadium,Sharjah",Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Srikar Bharat(w), Glenn Maxwell, AB de Villiers, Daniel Christian, Shahbaz Ahmed, George Garton, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,RCB,bat,Kolkata Knight Riders won by 4 wkts,Sunil Narine,Kolkata Knight Riders,4 wkts
202159,IPL,2021,qualifier 2,"Oct 13,2021","Sharjah Cricket Stadium,Sharjah",Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Avesh Khan, Anrich Nortje","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Shakib Al Hasan, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,KKR,field,Kolkata Knight Riders won by 3 wkts,Venkatesh Iyer,Kolkata Knight Riders,3 wkts
